Genotype	Pop	Sex	Sample	TGA.Plate	TGA.Raw	Prot.Plate	Protein	TGA.Protein
FFD6	FFD	M	C2	3092016	1.67373431414972	3092016-2	6.7943767943768	0.246341108949822
FFD6	FFD	M	D2	3092016	1.43574210298572	3092016-2	6.47064647064647	0.221885418945207
FFD6	FFD	M	E2	3092016	1.1665945478148	3092016-2	5.66775566775567	0.205830070348948
FFD6	FFD	M	F2	3092016	2.0475984422328	3092016-2	5.82615582615583	0.351449309515607
FFD6	FFD	M	A4	6082016	1.98888147653992	6082016-2	6.53471402979858	0.304356314212149
FFD6	FFD	M	B4	6082016	2.0395819435179	6082016-2	6.43422029973348	0.316989759210201
FFD6	FFD	M	C4	6082016	1.84033800311319	6082016-2	5.94835496133176	0.309386042876829
FFD6	FFD	M	D4	6082016	1.84745385812764	6082016-2	6.90435618473369	0.26757800563832
FFD6	FFD	M	E4	6082016	2.20858350011119	6082016-2	6.64307248656442	0.332464157899531
FFD6	FFD	M	F4	6082016	1.40538136535468	6082016-2	5.21169222702844	0.26965931680812
FFD6	FFD	M	A3	06082016-2	2.23421162693434	6082016	5.72422275946897	0.390308295259565
FFD6	FFD	M	B3	06082016-2	1.94228356336261	6082016	5.84552742079145	0.332268317903064
FFD6	FFD	M	C3	06082016-2	1.78251777498954	6082016	5.70131908215634	0.312650063836694
FFD6	FFD	M	D3	06082016-2	2.23002927645337	6082016	7.38940492853204	0.301787396687757
FFD6	FFD	M	E3	06082016-2	1.82350480970305	6082016	6.60813504686771	0.275948478166681
FFD6	FFD	M	F3	06082016-2	1.84776244249268	6082016	6.94744878483267	0.265962729588827
PC113	PC	M	A2	3042016	1.02619207521827	3042016	4.45740598618572	0.230221810263327
PC113	PC	M	B2	3042016	1.11215580926797	3042016	3.52417498081351	0.315579054763972
PC113	PC	M	C2	3042016	1.07544213118424	3042016	4.44717319007419	0.241826006143534
PC113	PC	M	D2	3042016	0.549809715692859	3042016	3.97134817088769	0.138444098083186
PC113	PC	M	E2	3042016	0.848891873740766	3042016	3.61627014581734	0.234742383591727
PC113	PC	M	F2	3042016	0.856055518244907	3042016	3.93553338449732	0.217519567135943
PC113	PC	M	A2	4272016	1.10920472988639	4282016	5.16857749469215	0.214605417259485
PC113	PC	M	B2	4272016	0.948759564108509	4282016	5.26709129511677	0.180129697958363
PC113	PC	M	C2	4272016	1.40505448643636	4282016	4.56390658174098	0.307862236281877
PC113	PC	M	D2	4272016	1.26130303732901	4282016	5.00297239915074	0.252110732720235
PC113	PC	M	E2	4272016	1.19638302805472	4282016	4.72101910828025	0.253416264712076
PC113	PC	M	F2	4272016	1.31231161604452	4282016	4.20552016985138	0.312045017748873
PC113	PC	M	A4	5312016	1.20410783055199	5312016-2	5.51188986232791	0.218456438830845
PC113	PC	M	B4	5312016	0.925117672229354	5312016-2	6.29703796412182	0.146913148292948
PC113	PC	M	C4	5312016	1.33247753530167	5312016-2	5.72882770129328	0.232591658324942
PC113	PC	M	D4	5312016	1.93068035943517	5312016-2	5.66708385481853	0.340683217135314
PC113	PC	M	E4	5312016	1.0012836970475	5312016-2	5.20150187734668	0.192498959081076
PC113	PC	M	F4	5312016	1.2135216089003	5312016-2	5.83813099707969	0.207861318889097
PC113	PC	M	A5	6162016	1.19152245770951	6162016	5.05531314734012	0.235697062275249
PC113	PC	M	B5	6162016	1.15419016138441	6162016	4.43915553792587	0.260002189948876
PC113	PC	M	C5	6162016	1.07797005638732	6162016	5.77372294944687	0.186702768010473
PC113	PC	M	D5	6162016	0.947307019249465	6162016	4.83141610472035	0.19607233132413
PC113	PC	M	E5	6162016	1.00797200077776	6162016	3.94816871611794	0.255301146747561
PC113	PC	M	F5	6162016	1.22496597316741	6162016	4.63220062585394	0.264445794150289
PC114	PC	M	A2	3092016	0.650800519255733	3092016-2	6.36578616352201	0.102234115714572
PC114	PC	M	B2	3092016	0.59108610990913	3092016-2	5.89383647798742	0.100288854656342
PC114	PC	M	C2	3092016	0.727823453050627	3092016-2	5.98440251572327	0.12162007003011
PC114	PC	M	D2	3092016	1.50064906966681	3092016-2	5.81735849056604	0.257960562702196
PC114	PC	M	E2	3092016	0.954565123323237	3092016-2	7.03194968553459	0.135746864811458
PC114	PC	M	F2	3092016	1.50670705322371	3092016-2	6.4040251572327	0.235275005364718
PC114	PC	M	A4	6082016	1.51389815432511	6082016-2	6.02616998703289	0.251220618997259
PC114	PC	M	B4	6082016	1.78607960862797	6082016-2	5.85013163582066	0.305305883664517
PC114	PC	M	C4	6082016	1.1314209472982	6082016-2	6.14798223898778	0.184031264782001
PC114	PC	M	D4	6082016	1.8020902824105	6082016-2	5.98687571220873	0.30100679704033
PC114	PC	M	E4	6082016	2.40693795863909	6082016-2	6.48512711697905	0.371147383115646
PC114	PC	M	F4	6082016	1.83233266622193	6082016-2	6.59672285747967	0.277764081621883
PC114	PC	M	A3	5312016-2	1.17477130476649	5232016	6.72239449912364	0.174754889038369
PC114	PC	M	B3	5312016-2	1.60423688011555	5232016	6.0815244258685	0.263788610844303
PC114	PC	M	C3	5312016-2	1.79585941261435	5232016	4.58586130960407	0.39160787720582
PC114	PC	M	D3	5312016-2	1.1824747231584	5232016	4.96337243269965	0.238240176249525
PC114	PC	M	E3	5312016-2	1.27780452575831	5232016	5.63839827423487	0.226625446378511
PC114	PC	M	F3	5312016-2	1.51372171401059	5232016	5.84063637589322	0.259170682197982
PC12	PC	M	A5	06032019-2	2.12479240806643	05302019-3	9.75250562487216	0.217871436305302
PC12	PC	M	B5	06032019-2	1.22609727164887	05302019-3	8.90979750460217	0.137612248877212
PC12	PC	M	C5	06032019-2	2.84128113879003	05302019-3	8.73798322765392	0.325164407479974
PC12	PC	M	D5	06032019-2	2.14567022538553	05302019-3	8.09572509715689	0.265037436379733
PC12	PC	M	E5	06032019-2	1.65219454329775	05302019-3	8.22117679143656	0.200968132082833
PC12	PC	M	F5	06032019-2	2.17888493475682	05302019-3	9.57932774255131	0.227456977495219
PC12	PC	M	A3	3102016	1.37200083455039	3102016	6.64805016656868	0.206376426196334
PC12	PC	M	B3	3102016	1.10828291258085	3102016	6.17381932196747	0.179513337657517
PC12	PC	M	C3	3102016	1.23012726893386	3102016	5.86027826768568	0.209909361423491
PC12	PC	M	D3	3102016	1.06655539328187	3102016	6.702919851068	0.159118028706838
PC12	PC	M	E3	3102016	1.20842895889839	3102016	6.81559866745052	0.177303420852746
PC12	PC	M	F3	3102016	1.15668683496766	3102016	6.4021164021164	0.180672571742883
PC12	PC	M	A4	5262016	2.01752080595707	6032016	7.78123573592265	0.259280257587241
PC12	PC	M	B4	5262016	2.00963644327639	6032016	6.3513008838541	0.316413358464117
PC12	PC	M	C4	5262016	1.82654402102497	6032016	5.88904103904727	0.31015983908315
PC12	PC	M	D4	5262016	2.37056504599212	6032016	7.04095605626789	0.336682266875082
PC12	PC	M	E4	5262016	1.31668856767411	6032016	NA	NA
PC12	PC	M	F4	5262016	2.41962330267192	6032016	NA	NA
PC136	PC	M	A3	6012016	0.854513584574934	5312016	6.92288921425086	0.123433086696795
PC136	PC	M	B3	6012016	0.757230499561788	5312016	7.93964535545795	0.0953733404529518
PC136	PC	M	C3	6012016	0.879929886064855	5312016	8.01447860745079	0.10979253038954
PC136	PC	M	D3	6012016	0.988606485539001	5312016	8.48462664714495	0.116517382161025
PC136	PC	M	E3	6012016	0.858019281332165	5312016	6.3648934439564	0.134804971817222
PC136	PC	M	F3	6012016	0.780017528483786	5312016	6.16479583536685	0.126527714674491
PC136	PC	M	A4	6082016	1.2230375806093	6082016-2	6.08030759819985	0.201147320403887
PC136	PC	M	B4	6082016	0.984656437625083	6082016-2	6.46043605540263	0.152413309129753
PC136	PC	M	C4	6082016	0.837002446075161	6082016-2	6.72084589504959	0.124538258895607
PC136	PC	M	D4	6082016	0.839670891705581	6082016-2	6.27343033162931	0.133845575278351
PC136	PC	M	E4	6082016	1.12608405603736	6082016-2	6.6229737405514	0.170026954680875
PC136	PC	M	F4	6082016	1.24527462752946	6082016-2	6.91484248700135	0.180087200810482
PC136	PC	M	A6	06032019-2	1.85053380782918	04302019-1	7.78210648622787	0.237793431778928
PC136	PC	M	B6	06032019-2	1.90652431791222	04302019-1	9.53865080992413	0.199873583371838
PC136	PC	M	C6	06032019-2	1.52218268090154	04302019-1	8.34392727769804	0.182430003311521
PC136	PC	M	D6	06032019-2	2.73689205219454	04302019-1	12.4489098489509	0.219849937496752
PC136	PC	M	E6	06032019-2	1.75278766310795	04302019-1	7.83131706650263	0.22381773694303
PC136	PC	M	F6	06032019-2	2.0564650059312	04302019-1	7.49367780739525	0.274426664554719
PC141	PC	M	A2	3032016	2.14793467819404	3032016	7.12223291626564	0.301581639276164
PC141	PC	M	B2	3032016	1.54082612872238	3032016	7.29012939792536	0.211357857263943
PC141	PC	M	C2	3032016	1.47838616714697	3032016	6.01753823120522	0.245679563692755
PC141	PC	M	D2	3032016	1.69644572526417	3032016	6.62495989733718	0.256068829329221
PC141	PC	M	E2	3032016	1.29682997118156	3032016	5.90632017965993	0.219566486701407
PC141	PC	M	F2	3032016	1.64553314121037	3032016	4.63586782162336	0.354956872052092
PC141	PC	M	A3	6092016	1.70133882595263	6092016	6.1711979104832	0.275690206444767
PC141	PC	M	B3	6092016	1.6	6092016	6.56377379397681	0.243762209092005
PC141	PC	M	C3	6092016	1.61894953656025	6092016	6.36986030313823	0.254157777331889
PC141	PC	M	D3	6092016	1.74582904222451	6092016	6.42763860857177	0.271612819036887
PC141	PC	M	E3	6092016	1.6346035015448	6092016	6.74264909572995	0.242427490788447
PC141	PC	M	F3	6092016	1.63213182286303	6092016	6.36511140132178	0.256418422232814
PC141	PC	M	A6	06032019-4	1.40316686967113	05312019-1	10.80372049	0.129878116614542
PC141	PC	M	B6	06032019-4	2.04222492894844	05312019-1	12.68940297	0.160939402253725
PC141	PC	M	C6	06032019-4	1.8018676410881	05312019-1	11.56848716	0.15575654933675
PC141	PC	M	D6	06032019-4	1.53146569224523	05312019-1	12.5606169	0.12192599332006
PC141	PC	M	E6	06032019-4	1.51847340641494	05312019-1	10.69401383	0.141992841093506
PC155	PC	M	A3	6032016	1.12545260915868	6022016	7.35798165899	0.152956702166225
PC155	PC	M	B3	6032016	1.09478168264111	6022016	8.46757126851736	0.129291109330433
PC155	PC	M	C3	6032016	1.15867944621938	6022016	7.74886924768662	0.149528842103678
PC155	PC	M	D3	6032016	1.16464323748669	6022016	7.62687248433545	0.152702597280695
PC155	PC	M	E3	6032016	1.0888178913738	6022016	6.96875389020291	0.156242838896137
PC155	PC	M	F3	6032016	1.54376996805112	6022016	6.84260757707789	0.225611355124705
PC155	PC	M	A4	06082016-2	0.923462986198243	6082016	5.74205544286681	0.160824463536909
PC155	PC	M	B4	06082016-2	1.33667921371811	6082016	6.6607505070994	0.200679970266624
PC155	PC	M	C4	06082016-2	1.6060225846926	6082016	7.49915483434753	0.214160478103041
PC155	PC	M	D4	06082016-2	1.3241321622752	6082016	6.51791751183232	0.203152641909234
PC155	PC	M	E4	06082016-2	1.68130489335006	6082016	6.63370520622042	0.253448840592661
PC155	PC	M	F4	06082016-2	1.45211208699289	6082016	5.68204868154158	0.255561359709949
PC155	PC	M	A2	3092016-2	0.865826538176427	3092016	8.90965732087227	0.0971784331309906
PC155	PC	M	B2	3092016-2	1.42920681986657	3092016	8.80646417445483	0.162290652815271
PC155	PC	M	C2	3092016-2	1.44897454904868	3092016	8.7821261682243	0.164991315462011
PC155	PC	M	D2	3092016-2	1.52804546577712	3092016	8.78504672897196	0.173937090253353
PC155	PC	M	E2	3092016-2	0.95774647887324	3092016	8.05101246105919	0.11895975611833
PC155	PC	M	F2	3092016-2	1.32542624166049	3092016	8.78017912772586	0.150956628831761
PC167	PC	M	A3	04272016-2	1.35418023887079	5042016	7.30464326160815	0.185386224949288
PC167	PC	M	B3	04272016-2	1.55048859934853	5042016	7.93035107587769	0.195513235733632
PC167	PC	M	C3	04272016-2	0.836482084690554	5042016	7.45753114382786	0.112166086679083
PC167	PC	M	D3	04272016-2	0.977198697068404	5042016	6.06172140430351	0.161208117610724
PC167	PC	M	E3	04272016-2	1.20651465798046	5042016	6.50811627029068	0.185386155973911
PC167	PC	M	F3	04272016-2	1.13528773072747	5042016	7.26972442431106	0.156166542837703
PC167	PC	M	A4	06082016-2	1.04642409033877	6082016	6.55384484879332	0.159665679380774
PC167	PC	M	B4	06082016-2	1.34253450439147	6082016	6.74301225770879	0.199100113284927
PC167	PC	M	C4	06082016-2	1.00627352572146	6082016	6.72435000212071	0.149646214935882
PC167	PC	M	D4	06082016-2	1.02551233793392	6082016	7.27658311065869	0.140933226809676
PC167	PC	M	E4	06082016-2	1.34922626516102	6082016	6.3884294015354	0.211198430843855
PC167	PC	M	F4	06082016-2	1.17105813467169	6082016	6.11528184247359	0.191497001256446
PC167	PC	M	A2	3092016-2	0.81443044230294	3092016	7.30432242990654	0.111499793460427
PC167	PC	M	B2	3092016-2	1.17716827279466	3092016	7.97507788161994	0.147605865455893
PC167	PC	M	C2	3092016-2	1.12478379046207	3092016	8.38103582554517	0.134205820602002
PC167	PC	M	D2	3092016-2	1.63676797627872	3092016	7.56035825545171	0.216493441312581
PC167	PC	M	E2	3092016-2	1.25030887076847	3092016	8.86390186915888	0.141056262718657
PC167	PC	M	F2	3092016-2	0.894489745490487	3092016	7.62947819314642	0.117241274284526
PC189	PC	M	A2	3032016	1.26128722382325	3032016	6.58215962441315	0.191622096058739
PC189	PC	M	B2	3032016	2.18347742555235	3032016	6.40897235263433	0.340690723163264
PC189	PC	M	C2	3032016	1.94812680115274	3032016	6.24204486176318	0.31209753282716
PC189	PC	M	D2	3032016	2.04226705091258	3032016	6.93479394887846	0.294495707582324
PC189	PC	M	E2	3032016	1.77329490874159	3032016	6.47470005216484	0.273880626817405
PC189	PC	M	F2	3032016	1.64553314121037	3032016	7.31351069379239	0.224999075014286
PC189	PC	M	A5	06032019-4	1.22777101096224	04292019-3	5.48919783303962	0.22367038833475
PC189	PC	M	B5	06032019-4	1.24563540397889	04292019-3	7.17446641864108	0.173620633409394
PC189	PC	M	C5	06032019-4	1.32115306536744	04292019-3	7.05698061484237	0.187212228213971
PC189	PC	M	D5	06032019-4	1.2675598863175	04292019-3	6.81939821160499	0.185875622303507
PC189	PC	M	E5	06032019-4	1.09216402760861	04292019-3	6.20586123621174	0.175989115134534
PC189	PC	M	F5	06032019-4	1.91961023142509	04292019-3	7.70184713791528	0.249240240302236
PC189	PC	M	A6	06032019-4	0.971985383678441	05302019-4	6.23982869379015	0.155771164783058
PC189	PC	M	B6	06032019-4	1.23345513601299	05302019-4	9.78015703069236	0.126118132064969
PC189	PC	M	C6	06032019-4	1.49005278116119	05302019-4	8.32119914346896	0.179067073803982
PC189	PC	M	D6	06032019-4	0.665854648802274	05302019-4	5.26052819414704	0.126575625912074
PC189	PC	M	E6	06032019-4	1.72310190824198	05302019-4	8.72234118486795	0.197550390625779
PC189	PC	M	F6	06032019-4	1.24969549330085	05302019-4	8.13990007137759	0.153527129613688
PC200	PC	M	A1	1282016	1.07599807599808	02012016-2	6.75068314368449	0.159390990970256
PC200	PC	M	B1	1282016	0.881192881192881	02012016-2	7.28088421224357	0.121028278366392
PC200	PC	M	C1	1282016	1.11784511784512	02012016-2	5.90725559769974	0.1892325631348
PC200	PC	M	D1	1282016	0.907647907647907	02012016-2	7.40650108079449	0.122547461715964
PC200	PC	M	E1	1282016	0.872534872534872	02012016-2	6.74497328602309	0.12936076030767
PC200	PC	M	F1	1282016	0.853294853294853	02012016-2	6.51984175537338	0.130876620217293
PC200	PC	M	A3	6022016	1.38341293964394	6012016	6.52658088379963	0.211965953425609
PC200	PC	M	B3	6022016	1.31393834129396	6012016	7.08535001770747	0.185444380025011
PC200	PC	M	C3	6022016	1.26096396005211	6012016	5.88360288041554	0.214318332776914
PC200	PC	M	D3	6022016	1.11854103343465	6012016	6.82327942391689	0.163930122737455
PC200	PC	M	E3	6022016	1.08119843682154	6012016	6.55884783378586	0.164845787586667
PC200	PC	M	F3	6022016	1.43030829353018	6012016	4.58348089560461	0.312057217234567
PC200	PC	M	A4	6092016	1.1221421215242	6092016	6.06513910324904	0.185015067654933
PC200	PC	M	B4	6092016	1.35942327497425	6092016	6.57168863033757	0.206860572897293
PC200	PC	M	C4	6092016	1.43769309989701	6092016	7.25078159009063	0.19828112073626
PC200	PC	M	D4	6092016	1.62224510813594	6092016	6.24718033954648	0.25967636917197
PC200	PC	M	E4	6092016	1.27209062821833	6092016	7.16371839012229	0.177574069630146
PC200	PC	M	F4	6092016	1.05540679711637	6092016	5.90684237603388	0.178675293825095
PC200	PC	M	A5	06102016-2	1.73700858563037	06102016-2	6.16544417277913	0.281732919308455
PC200	PC	M	B5	06102016-2	1.41436963398102	06102016-2	6.14343928280359	0.230224401816757
PC200	PC	M	C5	06102016-2	1.25079078174424	06102016-2	7.26976365118174	0.172053844080738
PC200	PC	M	D5	06102016-2	1.6782647989155	06102016-2	6.28769356153219	0.266912625828816
PC200	PC	M	E5	06102016-2	NA	NA	NA	NA
PC200	PC	M	F5	06102016-2	NA	NA	NA	NA
PC85	PC	M	A3	3102016	1.76090131441686	3102016	5.59474818734078	0.314741835638152
PC85	PC	M	B3	3102016	1.12163571875652	3102016	5.87791495198903	0.190822039433723
PC85	PC	M	C3	3102016	1.5756311287294	3102016	5.7074270037233	0.276066803430253
PC85	PC	M	D3	3102016	1.30440225328604	3102016	6.31295316480502	0.206623147556066
PC85	PC	M	E3	3102016	2.05967035259754	3102016	6.12874779541446	0.336067076236778
PC85	PC	M	F3	3102016	1.37867723763822	3102016	5.98471487360376	0.230366402870591
PC85	PC	M	A4	5262016	1.69776609724047	05312016-2	6.79657302251444	0.249797374591051
PC85	PC	M	B4	5262016	1.78712220762155	05312016-2	6.76070930464236	0.264339454204072
PC85	PC	M	C4	5262016	1.61103810775296	05312016-2	8.02470611675633	0.200759764197341
PC85	PC	M	D4	5262016	1.71703898379325	05312016-2	6.84359434150229	0.25089724757361
PC85	PC	M	E4	5262016	NA	05312016-2	NA	NA
PC85	PC	M	F4	5262016	NA	05312016-2	5.58198844391313	NA
PC85	PC	M	A5	6162016	1.74606260937196	6162016	6.87645995857023	0.253918821587235
PC85	PC	M	B5	6162016	1.74217382850476	6162016	5.61593723830931	0.310219604418024
PC85	PC	M	C5	6162016	1.62473264631538	6162016	7.07831989069593	0.229536482018989
PC85	PC	M	D5	6162016	1.52673536846199	6162016	5.12671338534091	0.297800023856895
PC85	PC	M	E5	6162016	1.75384017110636	6162016	6.23473930098286	0.28130128405367
PC85	PC	M	F5	6162016	1.50106941473848	6162016	5.31094362907135	0.282637045236526
